feed intake," g/d""",bodyweightgain,akp,alt,gluclose,nefa,pip,tc,tg,trap,uric acid,mTOR,S6K1,4E-BP1,MURF1,MAFbx,AMPK,mTOR,S6K1,4E-BP1,MURF1,MAFbx,AMPK,PH,WHC,HARDNESS,SPRINGINESS,CHEWINESS,COHESIVENESS,GUMMINESS,RESILIENCE,PH,WHC,HARDNESS,SPRINGINESS,CHEWINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler AST,0.08% P-2,102.31,2762.2485,15452.85697,,,,,,,552.4994205,35.03772756,13.85558294,21.41484306,44.59169406,29.04165315,14.83148534,25.07610871,20.65850103,6.125229146,23.70364632,0,0,8.527778199,0,0,0,0,0,18.51145554,0,121.7764874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66659836,0,0,0,0,0,0,0,0,0,0,0,1508.905866,0,0,15858.06864,0,220.97988,8700.889418,4791.700095,59714.84052,23507.01096,14081.00369,334.3978034,1486.139413,0,3495476.039,24.88501387,19.1007274,11.01402587,0,5.328954666,8.629115153,25.32504006,4.660866195,5.59885673,14820.29188,0,661341.2511,49040.13119,924.2455859,65696.76587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3-6 weeks,B,broiler AST,2% P-1,112.59,3040.0002,16712.47319,,,,,,,608.142008,38.24409232,15.04315006,22.78644432,49.07347196,32.25808052,16.48596425,27.84260366,22.01561761,6.611015475,25.94163833,0,0,9.118382712,0,0,0,0,0,20.85092209,0,132.5327607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.95833962,0,0,0,0,0,0,0,0,0,0,0,1629.196907,0,0,17117.42033,0,6080.0004,9344.261415,5113.158736,64129.41222,25089.12165,15092.20259,355.7590634,1575.805384,0,3718441.909,27.3917394,21.2243998,12.05457603,0,5.93022871,9.461988462,27.17462259,5.257087546,5.977886793,16488.65708,0,1061201.887,58944.69188,977.6032643,128788.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3-6 weeks,B,broiler AST,2% P-1,107.84,2911.6908,17416.52799,,,,,,,582.474136,36.62992252,14.40822327,21.82469602,47.00222613,30.89656253,15.79014055,26.66744986,21.08640363,6.331984102,24.84671865,0,0,8.733522798,0,0,0,0,0,19.97086646,0,126.9389456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63871096,0,0,0,0,0,0,0,0,0,0,0,1560.433334,0,0,16394.94474,0,5823.3816,8949.86783,4897.347458,61422.69976,24030.18417,14455.20544,340.7435276,1509.295308,0,3561497.495,26.23561525,20.32858078,11.54578809,0,5.679931329,9.062625968,26.0276623,5.035201459,5.725577906,15792.71973,0,1016411.7,56456.8111,936.3415275,123352.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3-6 weeks,B,broiler AST,2% P-1,109.65,2960.5149,14520.01658,,,,,,,592.241236,37.24414398,14.64982466,22.19065904,47.79037348,31.41464531,16.05491434,27.11461762,21.43998673,6.438160701,25.26335584,0,0,8.879969114,0,0,0,0,0,20.3057439,0,129.0674957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.52137257,0,0,0,0,0,0,0,0,0,0,0,1586.599145,0,0,16669.86006,0,5921.0298,9099.941884,4979.467641,62452.65392,24433.12947,14697.59464,346.4572167,1534.603622,0,3621217.747,26.67554188,20.66945648,11.73939131,0,5.775174112,9.214590784,26.4641019,5.119633219,5.821586105,16057.53677,0,1033455.194,57403.49576,952.0423815,125420.7335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3-6 weeks,B,broiler AST,2% P-1,110.63,2986.9722,13653.67435,,,,,,,597.5339316,37.57698456,14.78074608,22.3889708,48.21746279,31.69538928,16.19839266,27.35693343,21.63158995,6.495696756,25.48912744,0,0,8.959326933,0,0,0,0,0,20.4872107,0,130.2209361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.99967822,0,0,0,0,0,0,0,0,0,0,0,1600.778141,0,0,16818.83398,0,5973.9444,9181.265539,5023.967762,63010.77595,24651.48157,14828.94297,349.5534087,1548.317949,0,3653579.565,26.91393379,20.85417368,11.84430299,0,5.826785241,9.296939025,26.70060424,5.16538596,5.873612004,16201.03852,0,1042690.897,57916.49487,960.5505201,126541.5838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3-6 weeks,B,broiler AST,2% P-1,118.3,3194.1,16275.40921,,,,,,,638.9691645,40.18271291,15.80569817,23.94150559,51.56104161,33.89326586,17.32164966,29.25396529,23.13160512,6.946132612,27.25663866,0,0,9.5806001,0,0,0,0,0,21.90787035,0,139.2509418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.74421744,0,0,0,0,0,0,0,0,0,0,0,1711.782072,0,0,17985.11469,0,6388.2,9817.928757,5372.348436,67380.17832,26360.9073,15857.23721,373.7927466,1655.684094,0,3906932.408,28.7802464,22.30027991,12.66563117,0,6.230836275,9.941623474,28.55212378,5.523573101,6.280910181,17324.47899,0,1114994.975,61932.64077,1027.158678,135316.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler AST,2% P-1,106.55,2876.8365,12715.78689,,,,,,,575.5016483,36.19144522,14.23575011,21.56344421,46.43958751,30.52671624,15.60112519,26.34822802,20.83398952,6.256187292,24.54929181,0,0,8.628978448,0,0,0,0,0,19.73180585,0,125.4194271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.00860098,0,0,0,0,0,0,0,0,0,0,0,1541.754217,0,0,16198.68959,0,5753.673,8842.733729,4838.72392,60687.44133,23742.53163,14282.16988,336.6646682,1491.228338,0,3518864.705,25.92156267,20.08523816,11.40757961,0,5.611939896,8.954142099,25.71609901,4.974927744,5.657040062,15603.67349,0,1004244.776,55780.99668,925.1330817,121875.7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3-6 weeks,B,broiler AST,0.32% P-2,116.46,3144.3174,16170.49967,,,,,,,628.9999434,39.87332257,15.77743857,24.34268777,50.79994596,33.14785939,16.91795984,28.59965427,23.45337387,6.971904404,27.01183058,0,0,9.683388277,0,0,0,0,0,21.09902849,0,138.4134808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.55924546,0,0,0,0,0,0,0,0,0,0,0,1712.961233,0,0,18002.53773,0,1006.181568,9876.709715,5438.694364,67784.56565,26681.1053,15983.38287,379.5316874,1686.637008,0,3967257.268,28.32423124,21.76829802,12.53129245,0,6.091979757,9.818590152,28.78034592,5.303284335,6.356489169,16873.97933,0,757934.392,55986.77233,1048.89712,75102.64996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3-6 weeks,B,broiler AST,0.32% P-2,107.52,2902.9671,15770.29443,,,,,,,580.7194088,36.81274149,14.56640003,22.47420115,46.90066334,30.60350881,15.61937761,26.40441305,21.65314886,6.43675766,24.93846692,0,0,8.940114501,0,0,0,0,0,19.47951741,0,127.7891923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.14113514,0,0,0,0,0,0,0,0,0,0,0,1581.478417,0,0,16620.70589,0,928.949472,9118.597047,5021.233163,62581.58415,24633.12733,14756.53654,350.3997408,1557.174776,0,3662740.068,26.15013084,20.09741541,11.56942034,0,5.624373929,9.064938603,26.57123525,4.896216885,5.86858023,15578.77294,0,699757.1568,51689.36129,968.3862801,69337.94978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3-6 weeks,B,broiler AST,0.32% P-2,108.34,2925.2313,16500.15989,,,,,,,585.173215,37.09507546,14.67811651,22.64656621,47.26036626,30.8382213,15.73916986,26.60692073,21.8192169,6.486124137,25.12973158,0,0,9.008680382,0,0,0,0,0,19.62891486,0,128.7692669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.54869913,0,0,0,0,0,0,0,0,0,0,0,1593.607508,0,0,16748.17779,0,936.074016,9188.531793,5059.743327,63061.55132,24822.0502,14869.71126,353.0871188,1569.117471,0,3690831.319,26.35068832,20.2515518,11.65815159,0,5.667509859,9.134461818,26.77502237,4.933768241,5.913589091,15698.25377,0,705123.9187,52085.79096,975.8132832,69869.73465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3-6 weeks,B,broiler AST,0.32% P-2,102.5,2767.4055,14360.16643,,,,,,,553.6012054,35.09367476,13.88618409,21.42470986,44.71051487,29.17439836,14.88999015,25.1713903,20.64199875,6.136176517,23.77390034,0,0,8.522632599,0,0,0,0,0,18.56987068,0,121.8217436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6595716,0,0,0,0,0,0,0,0,0,0,0,1507.627168,0,0,15844.5588,0,885.56976,8692.780438,4786.753619,59659.17429,23482.81937,14067.44168,334.0369135,1484.458449,0,3491698.893,24.92898246,19.15891432,11.02915617,0,5.361729158,8.641627715,25.3304223,4.667575301,5.594531611,14851.28162,0,667080.1762,49275.59211,923.1649637,66100.03385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3-6 weeks,B,broiler AST,0.32% P-2,94.47,2550.71565,15154.66935,,,,,,,510.2538311,32.34581468,12.79888585,19.7471396,41.20964925,26.89002189,13.72409316,23.20045226,19.02571534,5.655709463,21.91238677,0,0,7.85530431,0,0,0,0,0,17.11583639,0,112.2830131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69289055,0,0,0,0,0,0,0,0,0,0,0,1389.578872,0,0,14603.9184,0,816.229008,8012.12945,4411.947353,54987.81784,21644.09765,12965.95084,307.8815818,1368.22428,0,3218296.347,22.97702513,17.65875749,10.16556527,0,4.941901891,7.964982022,23.34703194,4.302100783,5.156475744,13688.41554,0,614847.3164,45417.27765,850.8804801,60924.35344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3-6 weeks,B,broiler AST,0.32% P-2,90.46,2442.48129,12712.97135,,,,,,,488.6022617,30.97328671,12.25579151,18.90921044,39.46100274,25.74899925,13.14173956,22.2159889,18.21839833,5.415721092,20.98257981,0,0,7.521980666,0,0,0,0,0,16.38956116,0,107.5185149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.711574,0,0,0,0,0,0,0,0,0,0,0,1330.614957,0,0,13984.23123,0,781.5940128,7672.151254,4224.735463,52654.52315,20725.67499,12415.76744,294.8172616,1310.166504,0,3081734.576,22.00204243,16.90944452,9.734210466,0,4.732202473,7.62700443,22.35634877,4.119550006,4.937671326,13107.57584,0,588757.5381,43490.08911,814.7751211,58339.15411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1- 6 weeks,B,broiler AST,control,163.27,4408.27569,13067.6238,,,,,,,929.3657288,59.37672168,23.21756414,36.07667991,73.85045256,49.34816016,25.7591931,42.11856746,34.52095108,10.39518834,39.74798281,0,0,14.14146445,0,0,0,0,0,31.26728811,0,191.3969248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.96266481,0,0,0,0,0,0,0,0,0,0,0,2323.23576,0,0,24453.99956,0,#VALUE!,13785.25137,7845.742149,94616.43572,38449.98065,22541.14344,555.8204265,2510.922397,0,5812525.142,41.33467165,31.61544295,18.40532549,0,8.529935093,13.76393172,42.51012526,7.831096479,9.27106054,25227.65678,0,1122091.382,82387.39421,1580.174359,115487.6437,163.27,48.05294,34.32769,3.220096,9.428383,1040.297,0.9712942,65.4929,18.29792,0.3800962,241.8965,,,,,,,,,,,,,,,,,,,,,,,,,
2,1- 6 weeks,B,broiler AST,control,149.53,4037.41098,4127.848485,,,,,,,850.3170678,54.31891832,21.24426176,33.00750084,67.58861417,45.14150254,23.55392718,38.53674105,31.5892034,9.509441378,36.36907111,0,0,12.94234933,0,0,0,0,0,28.60537382,0,175.3503056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.35511319,0,0,0,0,0,0,0,0,0,0,0,2129.367535,0,0,22412.66753,0,#VALUE!,12627.60292,7182.238776,86670.66876,35199.01755,20643.96334,508.6689691,2297.206344,0,5319392.315,37.82786833,28.93494292,16.84193985,0,7.811638752,12.60615527,38.8963332,7.165184584,8.485168833,23076.73173,0,1026438.646,75380.1884,1445.359886,105576.3096,149.53,43.86638,50.06234,,,869.7522,1.077493,54.29802,15.16579,0.3551902,277.7672,,,,,,,,,,,,,,,,,,,,,,,,,
3,1- 6 weeks,B,broiler AST,control,169.15,4567.14477,4258.090842,,,,,,,957.633945,61.13776198,23.9328831,37.1702513,76.21573078,50.79295356,26.45614631,43.40352072,35.59815992,10.70187006,40.96859626,0,0,14.59408854,0,0,0,0,0,32.20362743,0,198.630816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.02369069,0,0,0,0,0,0,0,0,0,0,0,2416.563841,0,0,25432.07069,0,#VALUE!,14294.74881,8107.593977,98112.61933,39737.47913,23348.57876,573.482757,2586.413576,0,5996965.335,42.64638853,32.62922359,18.9779353,0,8.833223153,14.26101115,43.81510554,8.070349152,9.569259775,25963.79411,0,1154939.506,84895.66886,1625.750807,118464.7671,169.15,51.83524,42.5391,3.430622,10.3016,919.4005,0.9712942,57.97193,18.00536,0.5410957,96.93938,,,,,,,,,,,,,,,,,,,,,,,,,
4,1- 6 weeks,B,broiler AST,control,170.55,4604.78952,4498.609165,,,,,,,967.6496352,61.79556825,24.17946822,37.56054322,76.96425694,51.34714453,26.76819587,43.85589801,35.95936628,10.81768074,41.39233567,0,0,14.73754077,0,0,0,0,0,32.5464451,0,200.1314823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.61231665,0,0,0,0,0,0,0,0,0,0,0,2432.582367,0,0,25602.38429,0,#VALUE!,14407.41757,8182.910191,98886.25182,40104.90156,23543.02862,579.1718836,2613.824845,0,6056565.044,43.07017863,32.94918956,19.17120161,0,8.90770495,14.37813386,44.26847238,8.154323634,9.662724585,26248.08803,0,1167542.424,85782.62551,1643.769991,119922.5207,170.55,52.5824,,0.5598086,9.888184,389.1682,0.9297105,72.4944,18.03978,0.3987757,105.0471,,,,,,,,,,,,,,,,,,,,,,,,,
5,1- 6 weeks,B,broiler AST,control,176.07,4753.90458,18709.2608,,,,,,,1006.580498,64.34738628,25.1389681,39.07717959,79.88716598,53.49494891,27.97138342,45.61471595,37.36643286,11.26676521,43.04071287,0,0,15.29766969,0,0,0,0,0,33.87731721,0,206.1235546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.97452159,0,0,0,0,0,0,0,0,0,0,0,2497.397762,0,0,26290.76624,0,#VALUE!,14855.51464,8478.276597,101962.9612,41546.35085,24312.567,601.3705781,2720.272719,0,6289088.823,44.72357631,34.1987641,19.92386432,0,9.202150162,14.84221826,46.0320506,8.480850375,10.02784556,27349.62172,0,1216385.451,89230.4766,1713.530301,125528.4857,176.07,45.18016,52.37325,2.129187,8.75885,622.7104,0.9904867,53.09346,17.31698,0.4597064,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1- 6 weeks,B,broiler AST,control,198.24,5352.50619,19754.18654,,,,,,,1127.860121,72.05351272,28.17737953,43.78154397,89.63647425,59.88182071,31.25139409,51.11469235,41.89692535,12.61435892,48.2386458,0,0,17.16426325,0,0,0,0,0,37.94376349,0,232.4299264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.89960273,0,0,0,0,0,0,0,0,0,0,0,2821.910581,0,0,29702.50081,0,#VALUE!,16739.37026,9523.976453,114892.235,46675.04109,27368.80524,674.6154694,3047.109966,0,7054802.435,50.16890285,38.37358404,22.33774094,0,10.35655394,16.71221078,51.59076643,9.50378144,11.25294932,30612.38171,0,1361608.079,99983.98865,1917.396938,140095.0098,198.24,56.034525,52.63283,0.7559808,9.214617,717.5073,1.184971,57.08356,15.57882,0.5419852,164.5041,,,,,,,,,,,,,,,,,,,,,,,,,
1,1- 6 weeks,B,broiler AST,0.5% P-1,60.78,1641.07755,4759.285721,,,,,,,377.4635908,24.3871535,9.374910856,14.6752756,29.27742872,20.38159632,10.98374058,17.08335407,13.85685907,4.279305328,16.07374084,0,0,5.60806744,0,0,0,0,0,12.7878966,0,69.22590251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.09813595,0,0,0,0,0,0,0,0,0,0,0,807.016296,0,0,8520.343353,0,#VALUE!,5055.372214,3046.693293,34702.8823,14905.57917,8421.090983,221.1909965,1025.135195,0,2314712.971,16.46000783,12.5264434,7.398336663,0,3.200288305,5.117637979,17.19347103,3.174246046,3.667808324,10434.29928,0,463465.9748,33447.78619,656.7789284,50133.27807,60.78,34.04614,50.57188,1.416268,,433.2667,0.9956048,56.13497,14.15043,0.4645987,312.4095,,,,,,,,,,,,,,,,,,,,,,,,,
2,1- 6 weeks,B,broiler AST,0.5% P-1,168.7,4554.87705,17908.29382,,,,,,,959.4747559,61.21500472,23.92100617,37.05217621,76.25982821,51.01653631,26.62584021,43.54593671,35.46342361,10.69884348,41.00325948,0,0,14.53587176,0,0,0,0,0,32.39506227,0,197.4199669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.40829715,0,0,0,0,0,0,0,0,0,0,0,2393.579488,0,0,25192.78428,0,#VALUE!,14185.68028,8062.866461,97364.51165,39515.67208,23186.07206,570.8619691,2577.225639,0,5969721.554,42.68555703,32.69938206,18.9884581,0,8.830816196,14.21283527,43.71550126,8.115661985,9.527685995,26083.41593,0,1239370.364,86272.82744,1621.160187,132837.4628,168.7,48.74442,33.4847,2.511962,10.8098,970.2488,1.219517,55.17885,22.41099,0.5753414,170.8921,,,,,,,,,,,,,,,,,,,,,,,,,
3,1- 6 weeks,B,broiler AST,0.5% P-1,179.04,4833.95931,22011.00156,,,,,,,1015.146008,64.73696457,25.31247453,39.19235845,80.75561191,53.94610809,28.12081631,46.07728524,37.53039239,11.3127216,43.38798817,0,0,15.39011451,0,0,0,0,0,34.27044512,0,209.7027306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.51716817,0,0,0,0,0,0,0,0,0,0,0,2545.667768,0,0,26790.94909,0,#VALUE!,15060.30519,8542.985251,103367.0822,41871.26847,24600.09874,604.3173976,2725.660705,0,6319417.432,45.19492735,34.62981263,20.09726597,0,9.370062253,15.08397591,46.25243027,8.588369559,10.08839847,27579.88286,0,1313646.937,91326.91489,1713.360025,140753.5708,179.04,51.97592,36.80812,,8.89195,1478.432,1.036549,56.0898,,0.3934387,259.3405,,,,,,,,,,,,,,,,,,,,,,,,,
4,1- 6 weeks,B,broiler AST,0.5% P-1,193.11,5214.01779,23846.07011,,,,,,,1099.651381,70.1711067,27.41430217,42.46952936,87.37088577,58.4829458,30.53710777,49.90587328,40.64056891,12.26485837,46.99132827,0,0,16.65489964,0,0,0,0,0,37.12971148,0,225.9091616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13737977,0,0,0,0,0,0,0,0,0,0,0,2737.639037,0,0,28815.16691,0,#VALUE!,16236.17703,9235.58435,111438.4614,45262.00643,26544.17178,654.1214348,2954.221648,0,6840465.985,48.90786978,37.46253536,21.75961213,0,10.10951224,16.26945858,50.10202788,9.300563142,10.91628725,29901.36962,0,1419429.694,98856.43395,1858.802754,152155.6621,193.11,49.43394,58.5485,2.019139,8.3898,745.5563,1.198406,48.38062,,0.5713387,112.6635,,,,,,,,,,,,,,,,,,,,,,,,,
5,1- 6 weeks,B,broiler AST,0.5% P-1,208.06,5617.73448,23064.99006,,,,,,,1182.833208,75.46030916,29.49023187,45.6759952,94.02461194,62.88760471,32.81564267,53.6838999,43.7206195,13.18828012,50.54946196,0,0,17.92155507,0,0,0,0,0,39.93566203,0,243.5186557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.4250721,0,0,0,0,0,0,0,0,0,0,0,2953.032829,0,0,31080.67485,0,#VALUE!,17496.76417,9941.930973,120090.309,48725.30099,28595.30015,703.8108635,3176.996746,0,7359991.634,52.62798298,40.31718455,23.41002589,0,10.89113147,17.52938005,53.89221358,10.00523537,11.74700121,32152.55264,0,1528288.641,106364.7046,1998.236936,163796.4842,208.06,59.79557,,,10.3984,644.7597,0.6379845,60.62196,19.10676,0.5197477,107.7497,,,,,,,,,,,,,,,,,,,,,,,,,
6,1- 6 weeks,B,broiler AST,0.5% P-1,172.91,4668.62724,18655.56415,,,,,,,987.8304488,63.06626422,24.62300521,38.1608439,78.41347428,52.56730783,27.48311391,44.82624033,36.49839181,11.02475434,42.20713121,0,0,14.95018147,0,0,0,0,0,33.35845676,0,202.0870581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.27087397,0,0,0,0,0,0,0,0,0,0,0,2445.6976,0,0,25744.98305,0,#VALUE!,14532.25499,8283.82312,99743.93782,40594.95904,23774.42254,587.264033,2654.945525,0,6141470.223,43.90103559,33.6190527,19.53969415,0,9.053927414,14.56734655,45.00681969,8.352947272,9.798135242,26878.18278,0,1272663.379,88754.36384,1671.699208,136469.2449,172.91,43.12299,55.18156,4.272727,10.40042,629.1602,1.305244,72.6525,,0.4116734,330.3449,,,,,,,,,,,,,,,,,,,,,,,,,
1,1- 6 weeks,B,broiler AST,0.08% P-2,189.21,5108.72967,20078.81558,,,,,,,1079.711694,69.0491529,27.00337934,42.02108355,85.75328555,57.35636264,29.96361978,48.91718694,40.17416814,12.10190269,46.20851954,0,0,16.44759867,0,0,0,0,0,36.26979616,0,221.7580919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.46213761,0,0,0,0,0,0,0,0,0,0,0,2689.848998,0,0,28315.84149,0,#VALUE!,15990.8901,9120.296959,109755.604,44693.35561,26165.28689,646.7219778,2924.510978,0,6763314.559,47.99300478,36.68372629,21.38473506,0,9.889743331,15.95373607,49.46687461,9.076001099,10.78315608,29298.11956,0,1253980.768,95005.62768,1841.775327,125645.5027,189.21,52.840685,15.88746,,8.61365,439.1165,1.113319,71.45547,17.55791,0.3609719,215.6077,,,,,,,,,,,,,,,,,,,,,,,,,
2,1- 6 weeks,B,broiler AST,0.08% P-2,173.3,4679.18019,20880.43761,,,,,,,992.792865,63.52705406,24.82490242,38.6491478,78.76218369,52.77713089,27.61339619,44.97374154,36.92760057,11.13600595,42.48144844,0,0,15.1097798,0,0,0,0,0,33.35595828,0,202.8809234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.62195279,0,0,0,0,0,0,0,0,0,0,0,2456.947902,0,0,25867.32905,0,#VALUE!,14639.59092,8370.687556,100481.3839,41016.78319,23973.46666,594.2318417,2690.362213,0,6214579.071,44.08914993,33.6899456,19.65442454,0,9.060465523,14.6119446,45.48317385,8.343317511,9.905086423,26960.79147,0,1150603.898,87305.02903,1695.758024,115357.5543,173.3,44.242635,52.85851,,8.109484,951.4995,0.948903,82.42449,14.40857,0.4766069,134.0386,,,,,,,,,,,,,,,,,,,,,,,,,
3,1- 6 weeks,B,broiler AST,0.08% P-2,76.39,2062.49058,5497.523714,,,,,,,474.415527,30.70319342,11.81866172,18.57171623,36.80424557,25.58118699,13.78264672,21.43876396,17.52788418,5.400471122,20.23187265,0,0,7.089839831,0,0,0,0,0,15.99590557,0,87.22169538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43103068,0,0,0,0,0,0,0,0,0,0,0,1018.829097,0,0,10757.22899,0,#VALUE!,6388.440822,3853.825523,43853.91221,18853.84514,10645.09138,279.9005966,1297.75826,0,2929127.878,20.68581115,15.71318761,9.308572941,0,4.015260786,6.43705785,21.72010892,3.967499692,4.63831444,13084.85274,0,526781.2243,41221.76173,831.672514,53480.99949,76.39,61.5448,54.14021,2.593302,9.069417,,0.7960027,51.36943,9.211302,0.3614167,275.8017,,,,,,,,,,,,,,,,,,,,,,,,,
4,1- 6 weeks,B,broiler AST,0.08% P-2,176.12,4755.35421,21997.52635,,,,,,,1001.894731,64.04307144,25.060964,38.98375475,79.64403429,53.19172698,27.75391173,45.39610154,37.28884346,11.22294408,42.88401356,0,0,15.27333629,0,0,0,0,0,33.65093849,0,206.6064411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.25711699,0,0,0,0,0,0,0,0,0,0,0,2509.247817,0,0,26412.05642,0,#VALUE!,14890.26578,8475.466743,102200.8346,41535.97746,24348.76826,600.4581503,2712.69838,0,6279334.475,44.56673714,34.07281966,19.85062594,0,9.203824088,14.850508,45.90293395,8.4235358,10.0141014,27169.34343,0,1165572.517,88200.90506,1707.212147,116730.3916,176.12,47.907455,48.53725,2.028708,9.071433,550.1129,1.116518,59.79382,24.02868,0.6767444,322.7285,,,,,,,,,,,,,,,,,,,,,,,,,
5,1- 6 weeks,B,broiler AST,0.08% P-2,171.49,4630.17195,20867.64016,,,,,,,973.4061032,62.20199966,24.35091556,37.86931249,77.42755655,51.65834598,26.9307661,44.10830351,36.23538805,10.89925176,41.66856723,0,0,14.84659146,0,0,0,0,0,32.69081781,0,201.2942302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.09477623,0,0,0,0,0,0,0,0,0,0,0,2446.877279,0,0,25753.79351,0,#VALUE!,14501.98609,8242.924257,99535.50888,40398.08408,23703.31619,583.6190255,2634.861136,0,6103129.562,43.32162272,33.126286,19.29100678,0,8.960298378,14.45978276,44.59853172,8.185138698,9.734843292,26385.14222,0,1133762.695,85721.72516,1657.433806,113506.262,171.49,43.788825,47.82682,,,859.7025,0.9597787,65.19929,15.85417,0.3929939,186.1248,,,,,,,,,,,,,,,,,,,,,,,,,
6,1- 6 weeks,B,broiler AST,0.08% P-2,157.79,4260.42693,20023.93211,,,,,,,897.1114717,57.34030803,22.44057442,34.90520512,71.32603524,47.62364471,24.8431015,40.64907377,33.39063094,10.04809281,38.39993414,0,0,13.67778723,0,0,0,0,0,30.13076713,0,185.1337041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.40344604,0,0,0,0,0,0,0,0,0,0,0,2248.976046,0,0,23672.04297,0,#VALUE!,13341.40721,7591.091437,91570.00921,37202.30944,21813.52206,537.7155981,2428.821747,0,5623173.614,39.91103938,30.51467468,17.77570678,0,8.24561143,13.30494801,41.10237208,7.542829641,8.968095219,24325.03547,0,1043991.371,78983.32457,1528.366561,104544.982,157.79,39.14073,19.54585,3.62201,,,1.002002,68.4516,,0.3418477,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1- 6 weeks,B,broiler AST,2% P-1,177.66,4796.94879,21807.93332,,,,,,,1012.243171,64.21002007,24.99006812,38.15173701,80.41855188,54.21602974,28.3200287,46.24325327,36.52784623,11.13521748,43.0887299,0,0,15.00254093,0,0,0,0,0,34.75058865,0,205.9705764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.67543834,0,0,0,0,0,0,0,0,0,0,0,2478.892384,0,0,26086.90642,0,#VALUE!,14651.93283,8302.846193,100563.9579,40695.56889,23925.29677,587.0613453,2646.52675,0,6138888.605,45.0148298,34.72607533,19.94522172,0,9.388427106,14.92524119,45.27047272,8.710062534,9.822072739,27735.58779,0,1702592.564,96928.51483,1663.029319,206983.7209,177.66,50.6923,40.13457,1.129187,,327.2203,0.9457042,58.16767,19.91561,0.5215267,146.5688,,,,,,,,,,,,,,,,,,,,,,,,,
